matricula_funcionario,Nome Funcionario,Cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,Categoria,preco_custo,valor_unitario,quantidade,comissao,dt_venda,dt_entrega
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",2,,25/07/2019 10:55,25/07/2019 15:36
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,3,,13/01/2019 13:08,20/01/2019 14:12
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,27/03/2020 10:56,27/03/2020 16:39
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",4,,06/02/2020 11:54,06/02/2020 15:47
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",2,,26/12/2019 13:54,26/12/2019 16:16
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,2,,12/11/2019 17:23,15/11/2019 14:13
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10008,Cafeteira,Cozinha,"159,9","284,9",2,,30/11/2020 14:54,01/12/2020 13:32
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,22/01/2020 14:53,26/01/2020 14:27
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,11/08/2019 10:09,11/08/2019 16:58
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,1,,31/10/2019 12:30,05/11/2019 13:06
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",4,,10/06/2020 14:11,11/06/2020 12:25
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,10/10/2020 11:40,17/10/2020 14:05
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",2,,12/05/2019 09:10,12/05/2019 16:18
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",1,,04/09/2020 13:59,04/09/2020 17:27
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",3,,18/03/2019 11:34,19/03/2019 09:35
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,28/12/2019 17:48,01/01/2020 14:31
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",4,,13/12/2020 09:49,13/12/2020 14:20
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,2,,16/08/2019 15:20,19/08/2019 13:37
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,20/01/2019 12:57,22/01/2019 11:45
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,"489,9",999,2,,27/01/2020 10:18,01/02/2020 16:42
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",1,,30/11/2020 12:02,04/12/2020 11:22
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",1,,03/09/2019 15:33,04/09/2019 13:39
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,07/04/2020 17:29,11/04/2020 09:28
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",3,,14/01/2020 14:57,15/01/2020 12:52
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,2,,05/05/2019 15:39,06/05/2019 13:05
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,25/02/2019 13:55,26/02/2019 11:39
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",4,,07/05/2020 12:02,08/05/2020 09:33
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,31/07/2020 09:32,07/08/2020 09:35
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",01/12/2020 09:46,04/12/2020 11:47
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",3,,13/07/2019 12:35,13/07/2019 14:51
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",4,,06/01/2020 14:51,06/01/2020 17:27
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,02/03/2020 09:15,06/03/2020 17:16
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,4,,25/02/2019 16:21,28/02/2019 11:37
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",1,,05/01/2019 12:06,06/01/2019 09:32
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,13/05/2019 15:24,18/05/2019 16:47
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",2,,04/07/2019 13:45,05/07/2019 10:15
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,2,,08/03/2020 10:07,08/03/2020 12:12
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",3,,13/03/2019 12:44,13/03/2019 13:29
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,26/01/2019 15:23,27/01/2019 13:04
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",2,,26/08/2019 17:22,27/08/2019 11:46
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,28/01/2020 10:16,30/01/2020 13:30
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",1,,20/03/2020 14:18,21/03/2020 09:35
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",4,,07/05/2020 10:44,07/05/2020 13:11
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",16/06/2020 14:22,23/06/2020 09:05
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,04/01/2019 10:54,06/01/2019 12:17
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",2,,24/09/2019 11:14,24/09/2019 16:39
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,29/12/2019 13:37,04/01/2020 12:21
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,"489,9",999,2,,04/04/2019 10:35,08/04/2019 15:15
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,17/12/2019 11:06,19/12/2019 11:22
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",2,,17/11/2019 13:47,18/11/2019 13:19
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",2,,10/11/2019 13:56,11/11/2019 09:47
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,01/06/2019 15:16,05/06/2019 17:47
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",3,,08/12/2020 15:46,08/12/2020 16:32
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,"489,9",999,3,,24/08/2019 11:40,30/08/2019 13:40
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",4,,03/05/2019 12:03,09/05/2019 10:57
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",1,,14/07/2019 17:39,17/07/2019 15:40
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",2,,31/12/2019 16:29,01/01/2020 11:53
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",1,,28/06/2020 14:49,30/06/2020 16:16
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",3,,18/05/2019 13:50,19/05/2019 13:36
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",3,,18/05/2019 17:07,19/05/2019 15:12
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",3,,14/09/2019 15:40,15/09/2019 11:28
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,01/03/2019 09:57,03/03/2019 14:19
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",1,,08/08/2020 14:16,08/08/2020 14:18
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",2,,01/02/2020 12:39,01/02/2020 13:59
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",3,,06/02/2020 15:43,07/02/2020 10:45
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",2,,09/09/2020 17:36,10/09/2020 12:11
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,30/05/2019 13:18,01/06/2019 16:39
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",2,,29/10/2020 11:16,29/10/2020 11:20
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,14/05/2019 11:11,14/05/2019 17:05
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",2,,12/04/2020 11:00,12/04/2020 15:06
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10008,Cafeteira,Cozinha,"159,9","284,9",1,,22/03/2019 14:05,23/03/2019 10:14
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",2,,07/09/2019 13:07,07/09/2019 14:11
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",4,,26/10/2019 13:56,29/10/2019 14:48
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",2,,02/04/2019 11:10,02/04/2019 11:11
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,18/10/2020 11:35,18/10/2020 17:08
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",1,,19/10/2019 14:54,19/10/2019 15:27
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",1,,05/08/2019 17:23,06/08/2019 15:29
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",1,,20/02/2019 09:13,20/02/2019 17:39
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",3,,11/12/2020 09:07,11/12/2020 13:42
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",2,,03/04/2020 12:58,04/04/2020 10:40
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",1,,14/05/2020 15:26,15/05/2020 09:58
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",4,,17/09/2019 14:16,23/09/2019 10:43
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",3,,01/01/2019 14:40,02/01/2019 13:39
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,26/09/2020 11:11,26/09/2020 15:44
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",1,,09/07/2019 14:28,10/07/2019 09:10
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",2,,27/10/2019 10:26,27/10/2019 17:20
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",4,,23/11/2019 11:22,24/11/2019 09:46
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",4,,03/12/2019 14:42,04/12/2019 13:47
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,4,,16/04/2019 14:55,16/04/2019 17:38
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",3,,26/04/2020 15:16,27/04/2020 09:53
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",05/12/2020 17:09,12/12/2020 14:05
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",1,,03/12/2020 15:00,04/12/2020 10:19
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",3,,20/08/2019 11:03,21/08/2019 10:41
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",1,,09/04/2020 16:44,10/04/2020 09:27
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",3,,31/07/2019 09:18,31/07/2019 16:06
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",2,,13/03/2019 15:08,14/03/2019 10:45
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",3,,18/08/2019 14:34,19/08/2019 12:33
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",4,,31/03/2020 17:20,01/04/2020 11:22
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,04/05/2019 11:45,04/05/2019 14:24
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",4,,04/04/2019 10:28,04/04/2019 13:59
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",4,,28/01/2020 11:50,28/01/2020 15:57
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",3,,02/07/2020 12:58,02/07/2020 15:52
123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",3,,16/05/2020 09:12,16/05/2020 13:23
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10008,Cafeteira,Cozinha,"159,9","284,9",2,,02/12/2019 16:23,03/12/2019 09:30
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,1,,25/06/2020 12:43,25/06/2020 14:50
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",4,,26/06/2020 14:59,27/06/2020 11:09
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",08/05/2020 14:16,10/05/2020 11:34
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,3,,22/05/2020 10:38,22/05/2020 10:56
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",1,"0,05",11/10/2019 16:01,13/10/2019 12:54
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,24/01/2019 17:24,31/01/2019 16:38
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",4,,05/02/2020 10:26,05/02/2020 17:35
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",2,,17/09/2020 09:54,17/09/2020 12:14
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",4,,30/11/2020 12:56,01/12/2020 11:48
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,"489,9",999,3,,14/05/2020 16:51,16/05/2020 13:47
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",1,,18/11/2019 09:59,19/11/2019 09:41
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",4,,03/04/2019 09:05,03/04/2019 15:16
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",1,,05/07/2020 13:16,06/07/2020 12:50
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",4,,19/06/2019 10:40,19/06/2019 15:09
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,4,,19/05/2020 12:51,24/05/2020 14:54
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",4,,14/10/2020 10:37,14/10/2020 16:14
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",3,,30/04/2020 17:27,01/05/2020 16:29
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",08/06/2019 12:53,10/06/2019 10:56
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",4,,04/04/2020 10:40,04/04/2020 12:24
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",1,,20/09/2020 11:13,24/09/2020 12:51
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",4,,29/01/2019 09:43,30/01/2019 09:30
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,17/12/2019 09:28,20/12/2019 12:11
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",1,,19/01/2020 13:03,20/01/2020 12:37
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,23/03/2020 14:26,23/03/2020 17:25
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",1,,08/07/2020 10:29,15/07/2020 15:11
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",1,,08/01/2019 13:05,09/01/2019 11:27
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",28/12/2020 15:02,31/12/2020 14:56
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,27/05/2019 13:01,02/06/2019 15:48
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",2,,03/03/2019 17:42,04/03/2019 09:20
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,09/07/2019 11:37,14/07/2019 15:02
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,09/08/2019 13:38,15/08/2019 17:00
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",1,,26/11/2020 14:56,27/11/2020 09:28
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,19/10/2020 11:24,20/10/2020 09:28
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,08/07/2020 13:20,08/07/2020 15:07
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,4,,13/03/2020 11:55,13/03/2020 14:36
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",3,,21/02/2020 16:13,22/02/2020 15:48
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,30/01/2020 12:06,31/01/2020 09:01
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,4,,25/02/2019 13:30,25/02/2019 16:08
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",4,,30/07/2019 10:07,30/07/2019 15:24
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",4,,09/12/2019 11:52,09/12/2019 16:27
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",1,,20/10/2019 13:57,21/10/2019 12:35
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,1,,10/02/2019 16:26,11/02/2019 09:39
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,25/01/2019 13:28,30/01/2019 17:09
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,03/04/2020 10:02,03/04/2020 11:53
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",1,,19/05/2020 11:25,19/05/2020 11:58
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",2,,09/04/2019 16:35,10/04/2019 11:33
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,1,,07/11/2020 12:39,07/11/2020 15:48
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,12/04/2020 11:50,19/04/2020 10:39
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",1,,17/09/2020 10:32,17/09/2020 11:56
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,05/11/2019 10:34,05/11/2019 17:24
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",1,,26/10/2019 11:39,26/10/2019 16:42
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",4,,25/10/2020 16:31,26/10/2020 11:02
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,27/11/2020 10:34,04/12/2020 12:47
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",1,,04/07/2020 12:01,05/07/2020 11:10
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,04/02/2019 15:23,06/02/2019 16:02
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",2,,22/09/2019 12:46,23/09/2019 10:47
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",2,,24/08/2019 11:42,24/08/2019 15:38
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",2,,12/11/2019 16:04,13/11/2019 10:47
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,13/01/2019 14:55,18/01/2019 12:45
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,17/05/2019 13:57,19/05/2019 12:02
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,20/06/2019 12:26,24/06/2019 13:59
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",2,,19/04/2020 13:45,19/04/2020 15:15
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",3,,17/03/2020 15:56,18/03/2020 09:48
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",2,,05/05/2019 14:17,06/05/2019 11:28
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,30/04/2019 15:40,02/05/2019 14:04
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,09/06/2019 16:52,10/06/2019 10:59
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,17/04/2020 17:46,18/04/2020 14:55
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,13/08/2020 17:04,15/08/2020 14:15
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",4,,27/09/2019 15:55,28/09/2019 15:43
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,1,,24/08/2020 12:02,25/08/2020 10:23
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",1,,28/03/2020 16:51,29/03/2020 10:39
123457111,Pamela Lima,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",2,,04/05/2019 12:29,04/05/2019 12:41
