dt_venda,matricula_funcionario,nome_funcionario,cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,categoria,preco_custo,valor_unitario,quantidade,dt_entrega,valor_final
2020-02-08 12:23:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,3,2020-02-10 13:43:00,1212.3000000000002
2020-07-26 12:11:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,2,2020-07-27 09:21:00,569.8
2019-02-18 09:23:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,4,2019-02-18 16:05:00,1139.6
2019-05-26 12:27:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,3,2019-06-02 16:17:00,6839.969999999999
2019-10-01 10:40:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,4,2019-10-03 12:17:00,9119.96
2019-02-28 10:55:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,2,2019-02-28 15:19:00,499.8
2020-04-09 11:03:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,4,2020-04-13 09:29:00,7598.0
2020-10-18 09:18:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2020-10-21 17:40:00,5127.299999999999
2020-11-24 11:29:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,1,2020-11-24 15:06:00,284.9
2020-08-06 16:36:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2020-08-10 10:44:00,404.1
2020-10-21 16:09:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,2299.9,3199.0,3,2020-10-22 11:06:00,9597.0
2020-09-11 15:58:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,4,2020-09-17 13:46:00,5387.6
2019-03-26 15:52:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,1,2019-03-31 12:47:00,999.0
2019-09-26 10:40:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2019-09-30 11:26:00,5127.299999999999
2019-01-31 14:19:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,3,2019-01-31 15:35:00,749.7
2020-08-15 10:56:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,1,2020-08-19 16:56:00,999.0
2020-02-05 09:56:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,1,2020-02-05 15:02:00,1676.9
2020-09-09 10:23:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2020-09-15 13:18:00,3418.2
2020-10-21 17:47:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,3,2020-10-23 10:09:00,4197.0
2019-07-21 12:15:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,4,2019-07-27 09:56:00,5596.0
2019-09-17 17:10:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,4,2019-09-18 16:12:00,1360.0
2020-12-07 12:26:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,4,2020-12-11 17:12:00,5596.0
2019-12-24 13:36:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,2,2019-12-24 17:43:00,379.8
2020-11-27 15:19:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,2,2020-12-04 14:26:00,808.2
2020-06-26 09:11:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,2,2020-06-26 17:03:00,1348.2
2020-07-29 14:48:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,3,2020-07-29 15:57:00,2022.3000000000002
2020-11-05 09:09:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,2,2020-11-05 13:26:00,729.0
2019-05-13 13:57:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,2,2019-05-14 12:15:00,499.8
2020-10-14 15:30:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,59.9,142.4,1,2020-10-15 14:40:00,142.4
2020-09-29 10:18:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,4,2020-10-04 09:58:00,5596.0
2020-03-29 11:34:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,2,2020-04-05 17:26:00,2798.0
2020-10-11 17:13:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,1,2020-10-12 14:41:00,189.9
2020-03-19 15:22:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,3,2020-03-26 12:25:00,5698.5
2019-08-21 16:21:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,1,2019-08-22 10:14:00,340.0
2020-06-25 15:18:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,2,2020-06-26 10:30:00,499.8
2020-11-20 12:17:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,1,2020-11-20 14:46:00,189.9
2020-08-22 14:26:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,1,2020-08-23 09:33:00,249.9
2020-10-07 09:33:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,2,2020-10-07 11:17:00,111.8
2020-08-29 16:57:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2020-08-31 11:48:00,3418.2
2020-08-15 17:17:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,4,2020-08-15 17:30:00,2696.4
2020-07-29 13:02:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,1,2020-07-29 13:16:00,1424.91
2020-09-08 16:28:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2020-09-12 09:14:00,3418.2
2020-08-20 09:49:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,2,2020-08-20 17:01:00,191.8
2020-10-23 09:27:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,4,2020-10-23 09:41:00,759.6
2020-08-09 09:26:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,3,2020-08-09 10:24:00,569.7
2020-08-27 14:41:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,2,2020-08-29 12:53:00,2693.8
2020-07-10 16:58:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,4,2020-07-11 11:35:00,759.6
2019-09-10 15:23:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,2,2019-09-10 15:34:00,680.0
2020-11-12 12:19:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,1,2020-11-13 10:04:00,284.9
2020-11-03 15:55:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2020-11-10 10:16:00,1616.4
2020-04-23 16:48:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,2,2020-04-23 17:54:00,111.8
2019-06-15 11:29:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,1,2019-06-15 16:52:00,55.9
2020-08-09 10:29:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,2,2020-08-13 10:26:00,1998.0
2019-08-27 14:42:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,2,2019-09-01 14:13:00,4559.98
2020-10-14 16:17:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,4,2020-10-20 10:30:00,7598.0
2019-04-30 16:42:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,3,2019-05-01 14:55:00,4274.7300000000005
2020-01-29 09:10:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,4,2020-01-29 11:13:00,6707.6
2020-09-25 12:24:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2020-09-29 09:09:00,1616.4
2020-12-31 11:43:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,3,2020-12-31 13:29:00,4274.7300000000005
2020-07-08 15:37:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,2,2020-07-08 16:57:00,379.8
2019-03-08 17:49:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,4,2019-03-09 11:40:00,383.6
2020-03-24 12:24:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,1,2020-03-31 16:01:00,1899.5
2019-09-03 14:29:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,2,2019-09-04 11:32:00,379.8
2019-07-13 17:33:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,3,2019-07-15 13:40:00,1212.3000000000002
2020-03-13 16:20:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,2,2020-03-14 10:55:00,111.8
2019-03-23 16:14:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,3,2019-03-24 14:02:00,5030.700000000001
2020-10-15 14:15:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,2299.9,3199.0,3,2020-10-16 13:07:00,9597.0
2019-06-05 15:01:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,4,2019-06-05 15:24:00,1139.6
2019-08-18 10:29:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,2299.9,3199.0,2,2019-08-18 11:12:00,6398.0
2019-04-07 10:27:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,2,2019-04-08 10:11:00,499.8
2019-03-02 16:35:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,4,2019-03-08 10:34:00,7598.0
2019-05-20 12:12:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2019-05-20 16:07:00,364.5
2020-03-26 16:56:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,1,2020-03-27 13:31:00,55.9
2019-09-23 09:40:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,49.9,95.9,3,2019-09-23 11:56:00,287.70000000000005
2020-12-08 12:49:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,1,2020-12-09 12:38:00,284.9
2020-12-17 16:24:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,1,2020-12-18 12:26:00,1676.9
2020-02-26 11:07:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,159.9,284.9,1,2020-02-26 11:24:00,284.9
2020-06-08 15:17:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,3,2020-06-14 15:41:00,1212.3000000000002
2019-10-22 09:41:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,3,2019-10-22 17:10:00,4274.7300000000005
2019-11-05 14:56:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,1,2019-11-05 14:56:00,674.1
2020-05-07 12:32:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,4,2020-05-07 16:28:00,759.6
2019-12-22 15:44:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2019-12-26 09:06:00,1616.4
2019-02-24 16:00:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,4,2019-02-25 14:35:00,759.6
2019-12-31 13:21:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,4,2020-01-01 12:21:00,2696.4
2020-11-01 12:51:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-11-06 15:16:00,6836.4
2019-12-02 09:47:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,2,2019-12-02 11:08:00,379.8
2020-10-27 13:25:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,210.9,404.1,4,2020-10-31 09:33:00,1616.4
2019-01-21 12:49:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,1189.9,1899.5,4,2019-01-25 10:12:00,7598.0
2020-11-15 10:08:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,1,2020-11-15 10:29:00,1676.9
2019-04-09 16:05:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,2,2019-04-10 12:16:00,379.8
2019-08-30 09:09:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,4,2019-08-30 12:38:00,5699.64
2020-09-02 11:19:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,1,2020-09-02 15:34:00,189.9
2019-02-10 09:06:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,3,2019-02-10 13:39:00,167.7
2020-01-04 17:00:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,1,2020-01-05 09:44:00,1424.91
2019-10-14 17:59:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,4,2019-10-15 14:24:00,759.6
2020-07-21 15:11:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,899.9,1676.9,2,2020-07-22 14:52:00,3353.8
2020-03-03 11:29:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2020-03-06 10:47:00,1346.9
2019-10-25 14:26:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,329.9,674.1,4,2019-10-26 12:02:00,2696.4
2020-02-10 10:39:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2020-02-16 16:59:00,3418.2
2019-01-21 09:47:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,1400.9,2279.99,3,2019-01-24 16:53:00,6839.969999999999
2020-01-18 09:16:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,1,2020-01-18 17:30:00,249.9
2019-03-30 16:01:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799.0,1424.91,1,2019-03-31 14:55:00,1424.91
2019-08-26 16:39:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,3,2019-08-31 10:50:00,4040.7000000000003
2019-03-27 16:13:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110.0,189.9,3,2019-03-27 16:28:00,569.7
2020-08-10 14:35:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2020-08-12 09:03:00,1346.9
2020-11-07 16:32:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,489.9,999.0,3,2020-11-09 17:04:00,2997.0
2019-11-19 13:55:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,109.9,249.9,2,2019-11-20 10:36:00,499.8
2019-09-13 17:19:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,187.9,340.0,3,2019-09-14 16:32:00,1020.0
2020-09-15 12:24:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,88.9,189.9,3,2020-09-16 09:16:00,569.7
2019-05-03 16:04:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,789.9,1399.0,4,2019-05-09 13:17:00,5596.0
2019-01-01 17:01:00,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,27.9,55.9,2,2019-01-02 14:43:00,111.8
2019-05-28 13:40:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,88.9,189.9,1,2019-05-29 12:48:00,189.9
2019-09-02 15:50:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2019-09-05 09:46:00,1346.9
2020-02-27 12:59:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10008,Cafeteira,Cozinha,159.9,284.9,1,2020-02-27 17:59:00,284.9
2019-06-04 09:41:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2019-06-11 12:43:00,404.1
2019-07-20 14:21:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2019-07-23 11:27:00,1709.1
2020-02-01 11:14:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,489.9,999.0,1,2020-02-07 13:57:00,999.0
2019-08-22 12:16:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,88.9,189.9,1,2019-08-22 13:46:00,189.9
2019-04-02 14:54:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10019,Sofá,Casa,789.9,1399.0,1,2019-04-06 13:26:00,1399.0
2019-10-19 14:26:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2019-10-26 15:05:00,404.1
2019-05-04 12:34:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,210.9,404.1,1,2019-05-06 16:40:00,404.1
2019-12-03 15:42:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10008,Cafeteira,Cozinha,159.9,284.9,1,2019-12-04 10:20:00,284.9
2019-10-22 09:46:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,49.9,95.9,1,2019-10-22 14:45:00,95.9
2020-04-13 10:01:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2020-04-16 15:13:00,2279.99
2020-03-29 13:57:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,1189.9,1899.5,1,2020-04-03 17:00:00,1899.5
2019-03-24 12:08:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-03-27 14:42:00,2279.99
2019-08-06 17:59:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,2299.9,3199.0,1,2019-08-07 09:55:00,3199.0
2019-04-24 17:22:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-04-30 09:39:00,2279.99
2019-12-25 09:12:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,489.9,999.0,1,2019-12-29 10:00:00,999.0
2019-09-27 09:11:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10019,Sofá,Casa,789.9,1399.0,1,2019-10-01 11:39:00,1399.0
2020-10-07 11:31:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,59.9,142.4,1,2020-10-07 13:06:00,142.4
2020-01-15 12:26:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10018,Colchão,Casa,109.9,249.9,3,2020-01-15 15:44:00,749.7
2020-01-07 16:17:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,329.9,674.1,3,2020-01-08 14:38:00,2022.3000000000002
2019-04-22 09:05:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,59.9,142.4,3,2019-04-22 15:58:00,427.20000000000005
2019-07-29 12:44:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10019,Sofá,Casa,789.9,1399.0,3,2019-08-01 16:45:00,4197.0
2020-12-31 15:07:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2020-12-31 17:19:00,5127.299999999999
2020-05-07 14:57:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2020-05-09 12:15:00,5127.299999999999
2020-02-05 15:01:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,2299.9,3199.0,1,2020-02-05 17:22:00,3199.0
2019-02-27 14:41:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189.0,364.5,3,2019-02-27 17:23:00,1093.5
2019-11-27 14:57:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,49.9,95.9,1,2019-11-28 09:12:00,95.9
2020-10-12 09:37:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10019,Sofá,Casa,789.9,1399.0,1,2020-10-15 09:09:00,1399.0
2019-04-03 16:46:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2019-04-03 17:51:00,364.5
2019-01-03 10:56:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2019-01-07 15:08:00,1709.1
2020-06-20 14:54:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10019,Sofá,Casa,789.9,1399.0,3,2020-06-26 17:22:00,4197.0
2019-01-10 11:43:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,27.9,55.9,1,2019-01-10 15:18:00,55.9
2020-08-22 09:05:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10018,Colchão,Casa,109.9,249.9,1,2020-08-22 10:31:00,249.9
2020-11-27 16:04:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2020-11-27 16:16:00,364.5
2019-08-09 14:58:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,49.9,95.9,1,2019-08-09 17:51:00,95.9
2019-02-17 09:20:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,88.9,189.9,1,2019-02-17 17:47:00,189.9
2019-01-16 17:38:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2019-01-20 14:39:00,1346.9
2020-09-29 15:53:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189.0,364.5,1,2020-09-30 13:05:00,364.5
2020-05-16 11:42:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2020-05-23 16:21:00,1346.9
2020-12-04 17:23:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10018,Colchão,Casa,109.9,249.9,1,2020-12-05 16:38:00,249.9
2020-08-14 17:18:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,88.9,189.9,1,2020-08-15 13:17:00,189.9
2020-01-21 10:10:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,1189.9,1899.5,1,2020-01-23 15:23:00,1899.5
2019-06-03 12:39:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,699.9,1346.9,1,2019-06-10 15:50:00,1346.9
2019-09-24 09:06:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,329.9,674.1,1,2019-09-24 16:44:00,674.1
2019-02-20 17:29:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,59.9,142.4,1,2019-02-21 10:30:00,142.4
2020-11-28 12:31:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799.0,1424.91,1,2020-11-29 11:51:00,1424.91
2019-04-14 15:52:00,123457113,Victor Hugo,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,49.9,95.9,1,2019-04-15 13:54:00,95.9
